"Month","Day","Year","Hr","Inverter_hr_mean"
"8","9","16","12",4286.75
"8","9","16","13",1866.75
"8","9","16","14",2940
"8","9","16","15",3137
"8","9","16","16",2403.25
"8","9","16","17",1730.75
"8","9","16","18",511.25
"8","9","16","19",125.35
"8","9","16","2",0
"8","9","16","20",1.1575
"8","9","16","21",0
"8","9","16","22",0
"8","9","16","23",0
"8","9","16","3",0
"8","9","16","4",0
"8","9","16","5",0
"8","9","16","6",107.35
"8","9","16","7",561.75
"8","9","16","8",1787.75
"8","9","16","9",2354
"8","9","17","0",0
"8","9","17","1",0
"8","9","17","10",3808.75
"8","9","17","11",4234.25
"8","9","17","12",4610.5
"8","9","17","13",4042
"8","9","17","14",4065.5
"8","9","17","15",3800.25
"8","9","17","16",2716.5
"8","9","17","17",1591
"8","9","17","18",658.75
"8","9","17","19",142.225
"8","9","17","2",0
"8","9","17","20",1.3925
"8","9","17","21",0
"8","9","17","22",0
"8","9","17","23",0
"8","9","17","3",0
"8","9","17","4",0
"8","9","17","5",0
"8","9","17","6",124.25
"8","9","17","7",707.5
"8","9","17","8",1991
"8","9","17","9",3030.25
"9","1","16","0",0
"9","1","16","1",0
"9","1","16","10",3795.25
"9","1","16","11",4343
"9","1","16","12",4211.5
"9","1","16","13",3743.75
"9","1","16","14",2576
"9","1","16","15",3054.75
"9","1","16","16",2591.25
"9","1","16","17",1426.5
"9","1","16","18",392.5
"9","1","16","19",14.475
"9","1","16","2",0
"9","1","16","20",0
"9","1","16","21",0
"9","1","16","22",0
"9","1","16","23",0
"9","1","16","3",0
"9","1","16","4",0
"9","1","16","5",0
"9","1","16","6",52.975
"9","1","16","7",632
"9","1","16","8",1809.5
"9","1","16","9",2918.75
"9","1","17","0",0
"9","1","17","1",0
"9","1","17","10",2867.25
"9","1","17","11",3835.75
"9","1","17","12",4406.75
"9","1","17","13",4478.5
"9","1","17","14",3426.25
"9","1","17","15",3618
"9","1","17","16",2341.5
"9","1","17","17",2012
"9","1","17","18",663
"9","1","17","19",32.575
"9","1","17","2",0
"9","1","17","20",0
"9","1","17","21",0
"9","1","17","22",0
"9","1","17","23",0
"9","1","17","3",0
"9","1","17","4",0
"9","1","17","5",0
"9","1","17","6",50.123
"9","1","17","7",446.25
"9","1","17","8",1142.75
"9","1","17","9",2299
"9","10","16","0",0
"9","10","16","1",0
"9","10","16","10",1429.75
"9","10","16","11",2896
"9","10","16","12",3035.75
"9","10","16","13",2263.25
"9","10","16","14",3973.75
"9","10","16","15",3715.5
"9","10","16","16",1981.75
"9","10","16","17",1378
"9","10","16","18",256.275
"9","10","16","19",5.97
"9","10","16","2",0
"9","10","16","20",0
"9","10","16","21",0
"9","10","16","22",0
"9","10","16","23",0
"9","10","16","3",0
"9","10","16","4",0
"9","10","16","5",0
"9","10","16","6",0
"9","10","16","7",323.4835
"9","10","16","8",1334
"9","10","16","9",846.5
"9","10","17","0",0
"9","10","17","1",0
"9","10","17","10",3969.75
"9","10","17","11",4515.25
"9","10","17","12",4709.5
"9","10","17","13",4671.75
"9","10","17","14",4322.5
"9","10","17","15",3619.75
"9","10","17","16",2596.25
"9","10","17","17",1334.5
"9","10","17","18",268.525
"9","10","17","19",6.3025
"9","10","17","2",0
"9","10","17","20",0
"9","10","17","21",0
"9","10","17","22",0
"9","10","17","23",0
"9","10","17","3",0
"9","10","17","4",0
"9","10","17","5",0
"9","10","17","6",30.45
"9","10","17","7",608.5
"9","10","17","8",1912.75
"9","10","17","9",3134.75
"9","11","16","0",0
"9","11","16","1",0
"9","11","16","10",3852.75
"9","11","16","11",4369.75
"9","11","16","12",4553.5
"9","11","16","13",4475.25
"9","11","16","14",4111.75
"9","11","16","15",3512.75
"9","11","16","16",2490
"9","11","16","17",1275.5
"9","11","16","18",231.425
"9","11","16","19",4.8735
"9","11","16","2",0
"9","11","16","20",0
"9","11","16","21",0
"9","11","16","22",0
"9","11","16","23",0
"9","11","16","3",0
"9","11","16","4",0
"9","11","16","5",0
"9","11","16","6",30.25
"9","11","16","7",616.75
"9","11","16","8",1894.25
"9","11","16","9",3008.5
"9","11","17","0",0
"9","11","17","1",0
"9","11","17","10",3674.75
"9","11","17","11",4004.75
"9","11","17","12",4157.75
"9","11","17","13",4041.75
"9","11","17","14",2929.25
"9","11","17","15",2716.75
"9","11","17","16",2158.25
"9","11","17","17",924.75
"9","11","17","18",141.15
"9","11","17","19",3.15
"9","11","17","2",0
"9","11","17","20",0
"9","11","17","21",0
"9","11","17","22",0
"9","11","17","23",0
"9","11","17","3",0
"9","11","17","4",0
"9","11","17","5",0
"9","11","17","6",21.45
"9","11","17","7",564.75
"9","11","17","8",1853.25
"9","11","17","9",2790.5
"9","12","16","0",0
"9","12","16","1",0
"9","12","16","10",3820
"9","12","16","11",4327.5
"9","12","16","12",4563
"9","12","16","13",4470.25
"9","12","16","14",4110.5
"9","12","16","15",3435.75
"9","12","16","16",2459.75
"9","12","16","17",1226.25
"9","12","16","18",193.8
"9","12","16","19",1.775
"9","12","16","2",0
"9","12","16","20",0
"9","12","16","21",0
"9","12","16","22",0
"9","12","16","23",0
"9","12","16","3",0
"9","12","16","4",0
"9","12","16","5",0
"9","12","16","6",28.375
"9","12","16","7",603.5
"9","12","16","8",1874.25
"9","12","16","9",3024.5
"9","12","17","0",0
"9","12","17","1",0
"9","12","17","10",2376.75
"9","12","17","11",3240
"9","12","17","12",4456.5
"9","12","17","13",4122
"9","12","17","14",3341.25
"9","12","17","15",1693.75
"9","12","17","16",1125
"9","12","17","17",555
"9","12","17","18",116.075
"9","12","17","19",0.03575
"9","12","17","2",0
"9","12","17","20",0
"9","12","17","21",0
"9","12","17","22",0
"9","12","17","23",0
"9","12","17","3",0
"9","12","17","4",0
"9","12","17","5",0
"9","12","17","6",16.6175
"9","12","17","7",297.5
"9","12","17","8",795.25
"9","12","17","9",1349.75
"9","13","16","0",0
"9","13","16","1",0
"9","13","16","10",2715
"9","13","16","11",3858.5
"9","13","16","12",3872.75
"9","13","16","13",2350.5
"9","13","16","14",3182.75
"9","13","16","15",3390.5
"9","13","16","16",1698
"9","13","16","17",1130.5
"9","13","16","18",221.25
"9","13","16","19",1.175
"9","13","16","2",0
"9","13","16","20",0
"9","13","16","21",0
"9","13","16","22",0
"9","13","16","23",0
"9","13","16","3",0
"9","13","16","4",0
"9","13","16","5",0
"9","13","16","6",16.15
"9","13","16","7",526.5
"9","13","16","8",1594.5
"9","13","16","9",2598.25
"9","13","17","0",0
"9","13","17","1",0
"9","13","17","10",677
"9","13","17","11",1153.75
"9","13","17","12",2421.75
"9","13","17","13",2226.25
"9","13","17","14",1219
"9","13","17","15",526.25
"9","13","17","16",554.25
"9","13","17","17",194.75
"9","13","17","18",104.325
"9","13","17","19",1.2875
"9","13","17","2",0
"9","13","17","20",0
"9","13","17","21",0
"9","13","17","22",0
"9","13","17","23",0
"9","13","17","3",0
"9","13","17","4",0
"9","13","17","5",0
"9","13","17","6",1.32
"9","13","17","7",71.2
"9","13","17","8",195.575
"9","13","17","9",332
"9","14","16","0",0
"9","14","16","1",0
"9","14","16","10",1799.25
"9","14","16","11",2418
"9","14","16","12",2959.25
"9","14","16","13",4043.5
"9","14","16","14",3632.25
"9","14","16","15",2400.5
"9","14","16","16",1095.5
"9","14","16","17",1011.25
"9","14","16","18",176.825
"9","14","16","19",0.7775
"9","14","16","2",0
"9","14","16","20",0
"9","14","16","21",0
"9","14","16","22",0
"9","14","16","23",0
"9","14","16","3",0
"9","14","16","4",0
"9","14","16","5",0
"9","14","16","6",9.475
"9","14","16","7",155.5
"9","14","16","8",634.5
"9","14","16","9",1092
"9","14","17","0",0
"9","14","17","1",0
"9","14","17","10",2433
"9","14","17","11",2773
"9","14","17","12",3567.75
"9","14","17","13",3825
"9","14","17","14",4167.25
"9","14","17","15",2864.25
"9","14","17","16",2011
"9","14","17","17",1181.25
"9","14","17","18",200.475
"9","14","17","19",2.0325
"9","14","17","2",0
"9","14","17","20",0
"9","14","17","21",0
"9","14","17","22",0
"9","14","17","23",0
"9","14","17","3",0
"9","14","17","4",0
"9","14","17","5",0
"9","14","17","6",18.9975
"9","14","17","7",352.25
"9","14","17","8",657.5
"9","14","17","9",1522.25
"9","15","16","0",0
"9","15","16","1",0
"9","15","16","10",1394.75
"9","15","16","11",3739.25
"9","15","16","12",4064.25
"9","15","16","13",3208.75
"9","15","16","14",3969.25
"9","15","16","15",2593.75
"9","15","16","16",1472.25
"9","15","16","17",613.25
"9","15","16","18",152.975
"9","15","16","19",0.835
"9","15","16","2",0
"9","15","16","20",0
"9","15","16","21",0
"9","15","16","22",0
"9","15","16","23",0
"9","15","16","3",0
"9","15","16","4",0
"9","15","16","5",0
"9","15","16","6",21.4025
"9","15","16","7",313.5
"9","15","16","8",504.5
"9","15","16","9",1248.75
"9","15","17","0",0
"9","15","17","1",0
"9","15","17","10",3734
"9","15","17","11",4223.25
"9","15","17","12",4283.5
"9","15","17","13",3989.5
"9","15","17","14",3452.25
"9","15","17","15",3326.75
"9","15","17","16",1958
"9","15","17","17",795.5
"9","15","17","18",192.9
"9","15","17","19",0.6825
"9","15","17","2",0
"9","15","17","20",0
"9","15","17","21",0
"9","15","17","22",0
"9","15","17","23",0
"9","15","17","3",0
"9","15","17","4",0
"9","15","17","5",0
"9","15","17","6",23.15
"9","15","17","7",524.5
"9","15","17","8",1746.75
"9","15","17","9",2925.25
"9","16","16","0",0
"9","16","16","1",0
"9","16","16","10",1265.5
"9","16","16","11",287.5
"9","16","16","12",605.75
"9","16","16","13",705
"9","16","16","14",893
"9","16","16","15",2637.5
"9","16","16","16",1822.75
"9","16","16","17",618.75
"9","16","16","18",81.425
"9","16","16","19",0
"9","16","16","2",0
"9","16","16","20",0
"9","16","16","21",0
"9","16","16","22",0
"9","16","16","23",0
"9","16","16","3",0
"9","16","16","4",0
"9","16","16","5",0
"9","16","16","6",12.685
"9","16","16","7",353.125
"9","16","16","8",1011.75
"9","16","16","9",1135.5
"9","16","17","0",0
"9","16","17","1",0
"9","16","17","10",2812.75
"9","16","17","11",2485.5
"9","16","17","12",3702.25
"9","16","17","13",3208.75
"9","16","17","14",3095.75
"9","16","17","15",3116
"9","16","17","16",2408.25
"9","16","17","17",1121.25
"9","16","17","18",178.55
"9","16","17","19",0.31
"9","16","17","2",0
"9","16","17","20",0
"9","16","17","21",0
"9","16","17","22",0
"9","16","17","23",0
"9","16","17","3",0
"9","16","17","4",0
"9","16","17","5",0
"9","16","17","6",22.05
"9","16","17","7",517
"9","16","17","8",1698.5
"9","16","17","9",2778.75
"9","17","16","0",0
"9","17","16","1",0
"9","17","16","10",3363.75
"9","17","16","11",3309.5
"9","17","16","12",3608.5
"9","17","16","13",4168
"9","17","16","14",3455.75
"9","17","16","15",2904.25
"9","17","16","16",2249.25
"9","17","16","17",1055.5
"9","17","16","18",158.325
"9","17","16","19",0.655
"9","17","16","2",0
"9","17","16","20",0
"9","17","16","21",0
"9","17","16","22",0
"9","17","16","23",0
"9","17","16","3",0
"9","17","16","4",0
"9","17","16","5",0
"9","17","16","6",0
"9","17","16","7",61.28
"9","17","16","8",399.5
"9","17","16","9",1939
"9","17","17","0",0
"9","17","17","1",0
"9","17","17","10",3308
"9","17","17","11",3933
"9","17","17","12",4073.5
"9","17","17","13",3665.5
"9","17","17","14",2377.5
"9","17","17","15",1282
"9","17","17","16",996
"9","17","17","17",162.175
"9","17","17","18",24.44
"9","17","17","19",0
"9","17","17","2",0
"9","17","17","20",0
"9","17","17","21",0
"9","17","17","22",0
"9","17","17","23",0
"9","17","17","3",0
"9","17","17","4",0
"9","17","17","5",0
"9","17","17","6",20.275
"9","17","17","7",379.75
"9","17","17","8",1540.25
"9","17","17","9",2616
"9","18","16","0",0
"9","18","16","1",0
"9","18","16","10",3904.5
"9","18","16","11",4261.75
"9","18","16","12",4308.5
"9","18","16","13",3703.25
"9","18","16","14",3264
"9","18","16","15",3121.5
"9","18","16","16",2363.25
"9","18","16","17",1115.5
"9","18","16","18",168.15
"9","18","16","19",0.5075
"9","18","16","2",0
"9","18","16","20",0
"9","18","16","21",0
"9","18","16","22",0
"9","18","16","23",0
"9","18","16","3",0
"9","18","16","4",0
"9","18","16","5",0
"9","18","16","6",19.8425
"9","18","16","7",428
"9","18","16","8",1793.5
"9","18","16","9",2490.5
"9","18","17","0",0
"9","18","17","1",0
"9","18","17","10",2965.25
"9","18","17","11",3143.25
"9","18","17","12",3327.5
"9","18","17","13",3466.75
"9","18","17","14",1756.25
"9","18","17","15",1942
"9","18","17","16",1353.5
"9","18","17","17",481
"9","18","17","18",75.59
"9","18","17","19",0
"9","18","17","2",0
"9","18","17","20",0
"9","18","17","21",0
"9","18","17","22",0
"9","18","17","23",0
"9","18","17","3",0
"9","18","17","4",0
"9","18","17","5",0
"9","18","17","6",4.275
"9","18","17","7",278.25
"9","18","17","8",829.25
"9","18","17","9",2038.25
"9","19","16","0",0
"9","19","16","1",0
"9","19","16","10",3809
"9","19","16","11",4314
"9","19","16","12",4531.25
"9","19","16","13",4452.25
"9","19","16","14",4069.5
"9","19","16","15",3385.5
"9","19","16","16",2367.5
"9","19","16","17",1104.25
"9","19","16","18",153.0075
"9","19","16","19",0
"9","19","16","2",0
"9","19","16","20",0
"9","19","16","21",0
"9","19","16","22",0
"9","19","16","23",0
"9","19","16","3",0
"9","19","16","4",0
"9","19","16","5",0
"9","19","16","6",18.1
"9","19","16","7",549.5
"9","19","16","8",1836.25
"9","19","16","9",2999.75
"9","19","17","0",0
"9","19","17","1",0
"9","19","17","10",669.25
"9","19","17","11",1064.5
"9","19","17","12",918.5
"9","19","17","13",2523.75
"9","19","17","14",4044.25
"9","19","17","15",3184.25
"9","19","17","16",2111
"9","19","17","17",1070
"9","19","17","18",150.75
"9","19","17","19",0.21675
"9","19","17","2",0
"9","19","17","20",0
"9","19","17","21",0
"9","19","17","22",0
"9","19","17","23",0
"9","19","17","3",0
"9","19","17","4",0
"9","19","17","5",0
"9","19","17","6",1.1275
"9","19","17","7",65.075
"9","19","17","8",190
"9","19","17","9",406.25
"9","2","16","0",0
"9","2","16","1",0
"9","2","16","10",3847
"9","2","16","11",4411.25
"9","2","16","12",4317
"9","2","16","13",4206.75
"9","2","16","14",3584.25
"9","2","16","15",3200.25
"9","2","16","16",2663
"9","2","16","17",1420.5
"9","2","16","18",348.75
"9","2","16","19",14.125
"9","2","16","2",0
"9","2","16","20",0
"9","2","16","21",0
"9","2","16","22",0
"9","2","16","23",0
"9","2","16","3",0
"9","2","16","4",0
"9","2","16","5",0
"9","2","16","6",47.025
"9","2","16","7",643.75
"9","2","16","8",1843.75
"9","2","16","9",2989.75
"9","2","17","0",0
"9","2","17","1",0
"9","2","17","10",4097.5
"9","2","17","11",4676
"9","2","17","12",4699.5
"9","2","17","13",4710.75
"9","2","17","14",4492.25
"9","2","17","15",3812
"9","2","17","16",2822.5
"9","2","17","17",1534
"9","2","17","18",357.25
"9","2","17","19",19.45
"9","2","17","2",0
"9","2","17","20",0
"9","2","17","21",0
"9","2","17","22",0
"9","2","17","23",0
"9","2","17","3",0
"9","2","17","4",0
"9","2","17","5",0
"9","2","17","6",44.48
"9","2","17","7",686.5
"9","2","17","8",2046.25
"9","2","17","9",3243.5
"9","20","16","0",0
"9","20","16","1",0
"9","20","16","10",3631.75
"9","20","16","11",3406
"9","20","16","12",4112
"9","20","16","13",3140
"9","20","16","14",3268.25
"9","20","16","15",2903.5
"9","20","16","16",2007.75
"9","20","16","17",1003
"9","20","16","18",132.525
"9","20","16","19",0
"9","20","16","2",0
"9","20","16","20",0
"9","20","16","21",0
"9","20","16","22",0
"9","20","16","23",0
"9","20","16","3",0
"9","20","16","4",0
"9","20","16","5",0
"9","20","16","6",16.80775
"9","20","16","7",413.75
"9","20","16","8",1384.75
"9","20","16","9",2692.25
"9","20","17","0",0
"9","20","17","1",0
"9","20","17","10",3555.25
"9","20","17","11",3640.75
"9","20","17","12",3396.5
"9","20","17","13",3606.5
"9","20","17","14",3569.75
"9","20","17","15",2527.75
"9","20","17","16",1775
"9","20","17","17",922
"9","20","17","18",137.575
"9","20","17","19",0.065
"9","20","17","2",0
"9","20","17","20",0
"9","20","17","21",0
"9","20","17","22",0
"9","20","17","23",0
"9","20","17","3",0
"9","20","17","4",0
"9","20","17","5",0
"9","20","17","6",11.875
"9","20","17","7",452.25
"9","20","17","8",1635.25
"9","20","17","9",2752.75
"9","21","16","0",0
"9","21","16","1",0
"9","21","16","10",3184
"9","21","16","11",4067
"9","21","16","12",4353.75
"9","21","16","13",4233.5
"9","21","16","14",3823.25
"9","21","16","15",2246.25
"9","21","16","16",1801.5
"9","21","16","17",840.75
"9","21","16","18",178.85
"9","21","16","19",0
"9","21","16","2",0
"9","21","16","20",0
"9","21","16","21",0
"9","21","16","22",0
"9","21","16","23",0
"9","21","16","3",0
"9","21","16","4",0
"9","21","16","5",0
"9","21","16","6",23.075
"9","21","16","7",570.5
"9","21","16","8",1157.5
"9","21","16","9",2739.75
"9","21","17","0",0
"9","21","17","1",0
"9","21","17","10",3504.5
"9","21","17","11",3907.5
"9","21","17","12",3617
"9","21","17","13",2897.25
"9","21","17","14",2780.25
"9","21","17","15",1437.25
"9","21","17","16",1558.5
"9","21","17","17",597
"9","21","17","18",174.4
"9","21","17","19",0.0565
"9","21","17","2",0
"9","21","17","20",0
"9","21","17","21",0
"9","21","17","22",0
"9","21","17","23",0
"9","21","17","3",0
"9","21","17","4",0
"9","21","17","5",0
"9","21","17","6",10.85
"9","21","17","7",599.75
"9","21","17","8",1660.5
"9","21","17","9",2701.75
"9","22","16","0",0
"9","22","16","1",0
"9","22","16","10",3718.75
"9","22","16","11",4173.25
"9","22","16","12",4416
"9","22","16","13",3928.25
"9","22","16","14",2469
"9","22","16","15",2161.75
"9","22","16","16",1241.25
"9","22","16","17",405.5
"9","22","16","18",164.4
"9","22","16","19",0.0955
"9","22","16","2",0
"9","22","16","20",0
"9","22","16","21",0
"9","22","16","22",0
"9","22","16","23",0
"9","22","16","3",0
"9","22","16","4",0
"9","22","16","5",0
"9","22","16","6",13.6975
"9","22","16","7",499.75
"9","22","16","8",1723.75
"9","22","16","9",2883.25
"9","22","17","0",0
"9","22","17","1",0
"9","22","17","10",3497.5
"9","22","17","11",4003.25
"9","22","17","12",3142.75
"9","22","17","13",3179.25
"9","22","17","14",1607.5
"9","22","17","15",1969.25
"9","22","17","16",648.75
"9","22","17","17",217.5
"9","22","17","18",41.475
"9","22","17","19",0
"9","22","17","2",0
"9","22","17","20",0
"9","22","17","21",0
"9","22","17","22",0
"9","22","17","23",0
"9","22","17","3",0
"9","22","17","4",0
"9","22","17","5",0
"9","22","17","6",12.07
"9","22","17","7",422.75
"9","22","17","8",1542.75
"9","22","17","9",2673.75
"9","23","16","0",0
"9","23","16","1",0
"9","23","16","10",3541.5
"9","23","16","11",4051.25
"9","23","16","12",4270
"9","23","16","13",4054
"9","23","16","14",3361.5
"9","23","16","15",2847.75
"9","23","16","16",1553.75
"9","23","16","17",570
"9","23","16","18",95.2075
"9","23","16","19",0
"9","23","16","2",0
"9","23","16","20",0
"9","23","16","21",0
"9","23","16","22",0
"9","23","16","23",0
"9","23","16","3",0
"9","23","16","4",0
"9","23","16","5",0
"9","23","16","6",11.5775
"9","23","16","7",509.5
"9","23","16","8",1604.25
"9","23","16","9",2721.25
"9","23","17","0",0
"9","23","17","1",0
"9","23","17","10",3436.25
"9","23","17","11",4018.25
"9","23","17","12",4022.25
"9","23","17","13",2956
"9","23","17","14",3738
"9","23","17","15",2834
"9","23","17","16",2102.25
"9","23","17","17",716.5
"9","23","17","18",102.2675
"9","23","17","19",0
"9","23","17","2",0
"9","23","17","20",0
"9","23","17","21",0
"9","23","17","22",0
"9","23","17","23",0
"9","23","17","3",0
"9","23","17","4",0
"9","23","17","5",0
"9","23","17","6",10.275
"9","23","17","7",422.25
"9","23","17","8",1488.25
